"","State","Facility Name","Facility ID (ORISPL)","Unit ID","Associated Stacks","Month","Year","Program(s)","Operating Time","Gross Load (MW-h)","Steam Load (1000lb)","SO2 (tons)","Avg. NOx Rate (lb/MMBtu)","NOx (tons)","CO2 (short tons)","Heat Input (MMBtu)","EPA Region","NERC Region","County"
"22039","VA","Potomac River",3788,"3","",7,1997,"ARP",690.5,51223,NA,257.83,0.4257,113.217,52308.725,509832.175,3,"MAAC","Alexandria city"
"22040","VA","Potomac River",3788,"3","",8,1997,"ARP",744,61979,NA,306.661,0.4535,143.062,63552.1,619419.9,3,"MAAC","Alexandria city"
"22041","VA","Potomac River",3788,"3","",9,1997,"ARP",718.5,50277,NA,248.642,0.4267,112.157,52360.425,510340.35,3,"MAAC","Alexandria city"
"22042","VA","Potomac River",3788,"3","",10,1997,"ARP",685.25,52037,NA,276.093,0.4574,121.568,52798.775,514613.25,3,"MAAC","Alexandria city"
"22043","VA","Potomac River",3788,"3","",11,1997,"ARP",613.25,41221,NA,226.68,0.4674,99.311,42399.725,413256.875,3,"MAAC","Alexandria city"
"22044","VA","Potomac River",3788,"3","",12,1997,"ARP",744,49446,NA,262.683,0.4492,111.84,50507.3,492279.5,3,"MAAC","Alexandria city"
"22045","VA","Potomac River",3788,"4","",1,1997,"ARP",744,52782,NA,295.183,0.435,127.581,58726.8,572390.9,3,"MAAC","Alexandria city"
"22046","VA","Potomac River",3788,"4","",2,1997,"ARP",672,35312,NA,230.465,0.3453,76.131,43430.7,423300.6,3,"MAAC","Alexandria city"
"22047","VA","Potomac River",3788,"4","",3,1997,"ARP",744,47837,NA,283.309,0.3826,108.549,55183.9,537859.2,3,"MAAC","Alexandria city"
"22048","VA","Potomac River",3788,"4","",4,1997,"ARP",707.25,46196,NA,265.613,0.425,112.177,52511.1,511809.95,3,"MAAC","Alexandria city"
"22049","VA","Potomac River",3788,"4","",5,1997,"ARP",743.75,43864,NA,267.72,0.3967,102.91,52228.575,509043.025,3,"MAAC","Alexandria city"
"22050","VA","Potomac River",3788,"4","",6,1997,"ARP",717.75,48182,NA,278.964,0.4248,122.597,57706.35,562438.6,3,"MAAC","Alexandria city"
"22051","VA","Potomac River",3788,"4","",7,1997,"ARP",670.75,59191,NA,331.183,0.4244,143.348,67916.375,661939.725,3,"MAAC","Alexandria city"
"22052","VA","Potomac River",3788,"4","",8,1997,"ARP",725.75,64001,NA,344.478,0.4345,154.047,71449.35,696398.175,3,"MAAC","Alexandria city"
"22053","VA","Potomac River",3788,"4","",9,1997,"ARP",718.5,56186,NA,305.957,0.4264,135.381,64256.625,626276.3,3,"MAAC","Alexandria city"
"22054","VA","Potomac River",3788,"4","",10,1997,"ARP",639.25,50650,NA,266.382,0.4344,123.134,56814.15,553758.525,3,"MAAC","Alexandria city"
"22055","VA","Potomac River",3788,"4","",11,1997,"ARP",720,53328,NA,306.016,0.4624,137.122,60667,591292.7,3,"MAAC","Alexandria city"
"22056","VA","Potomac River",3788,"4","",12,1997,"ARP",744,51326,NA,318.2,0.4482,132.885,59826.6,583106.5,3,"MAAC","Alexandria city"
"22057","VA","Potomac River",3788,"5","",1,1997,"ARP",652,47796,NA,245.335,0.4829,119.864,49871.95,486091.5,3,"MAAC","Alexandria city"
"22058","VA","Potomac River",3788,"5","",2,1997,"ARP",577.75,30989,NA,172.079,0.4124,70.232,33687.95,328358.65,3,"MAAC","Alexandria city"
"22059","VA","Potomac River",3788,"5","",3,1997,"ARP",170,11916,NA,63.875,0.4587,28.185,12429,121138.8,3,"MAAC","Alexandria city"
"22060","VA","Potomac River",3788,"5","",4,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,3,"MAAC","Alexandria city"
"22061","VA","Potomac River",3788,"5","",5,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,3,"MAAC","Alexandria city"
"22062","VA","Potomac River",3788,"5","",6,1997,"ARP",533.25,38679,NA,172.382,0.4245,78.129,35938.1,350281.675,3,"MAAC","Alexandria city"
"22063","VA","Potomac River",3788,"5","",7,1997,"ARP",740.25,67236,NA,291.884,0.4818,145.749,60404.1,588742.45,3,"MAAC","Alexandria city"
"22064","VA","Potomac River",3788,"5","",8,1997,"ARP",739.25,50987,NA,229.09,0.4019,95.823,46915.2,457265.8,3,"MAAC","Alexandria city"
"22065","VA","Potomac River",3788,"5","",9,1997,"ARP",600.5,42548,NA,186.574,0.4321,85.389,38775.55,377933.825,3,"MAAC","Alexandria city"
"22066","VA","Potomac River",3788,"5","",10,1997,"ARP",330.5,28140,NA,118.743,0.4709,56.464,24620,239952.4,3,"MAAC","Alexandria city"
"22067","VA","Potomac River",3788,"5","",11,1997,"ARP",465,34352,NA,153.32,0.4564,71.713,31403.775,306070.125,3,"MAAC","Alexandria city"
"22068","VA","Potomac River",3788,"5","",12,1997,"ARP",744,54257,NA,253.098,0.451,115.622,51955.2,506373.6,3,"MAAC","Alexandria city"
"22069","VA","Yorktown Power Station",3809,"1","CS0",1,1997,"ARP",650,83470,NA,697.567,0.5799,261.157,90510.25,882167.425,3,"SERC","York County"
"22070","VA","Yorktown Power Station",3809,"1","CS0",2,1997,"ARP",639,79051,NA,716.998,0.4974,208.739,82866.982,807668.713,3,"SERC","York County"
"22071","VA","Yorktown Power Station",3809,"1","CS0",3,1997,"ARP",658.25,88613,NA,773.49,0.4953,223.774,90037.037,877543.873,3,"SERC","York County"
"22072","VA","Yorktown Power Station",3809,"1","CS0",4,1997,"ARP",707.25,82312,NA,787.788,0.5013,206.52,82898.453,818940.663,3,"SERC","York County"
"22073","VA","Yorktown Power Station",3809,"1","CS0",5,1997,"ARP",744,86676,NA,761.696,0.3969,181.54,91528.826,922809.927,3,"SERC","York County"
"22074","VA","Yorktown Power Station",3809,"1","CS0",6,1997,"ARP",652.5,82167,NA,773.184,0.3686,162.805,87365.009,891945.778,3,"SERC","York County"
"22075","VA","Yorktown Power Station",3809,"1","CS0",7,1997,"ARP",744,97451,NA,990.237,0.3774,196.098,101005.823,1038793.553,3,"SERC","York County"
"22076","VA","Yorktown Power Station",3809,"1","CS0",8,1997,"ARP",744,94990,NA,905.483,0.3644,186.527,98777.835,1027918.121,3,"SERC","York County"
"22077","VA","Yorktown Power Station",3809,"1","CS0",9,1997,"ARP",659.75,80331,NA,862.085,0.3902,166.698,84294.293,851204.292,3,"SERC","York County"
"22078","VA","Yorktown Power Station",3809,"1","CS0",10,1997,"ARP",553.75,61804,NA,570.14,0.3937,127.453,65696.326,651014.292,3,"SERC","York County"
"22079","VA","Yorktown Power Station",3809,"1","CS0",11,1997,"ARP",588.5,62810,NA,524.822,0.4031,132.511,67491.907,659303.829,3,"SERC","York County"
"22080","VA","Yorktown Power Station",3809,"1","CS0",12,1997,"ARP",581.75,75821,NA,717.321,0.5042,202.532,79245.947,790549.249,3,"SERC","York County"
"22081","VA","Yorktown Power Station",3809,"2","CS0",1,1997,"ARP",722.25,104894,NA,862.723,0.4487,251.149,113650.05,1107705.875,3,"SERC","York County"
"22082","VA","Yorktown Power Station",3809,"2","CS0",2,1997,"ARP",599.5,82365,NA,730.565,0.3863,160.808,85312.218,831499.687,3,"SERC","York County"
"22083","VA","Yorktown Power Station",3809,"2","CS0",3,1997,"ARP",638.25,81526,NA,710.48,0.5064,210.767,81990.963,799132.927,3,"SERC","York County"
"22084","VA","Yorktown Power Station",3809,"2","CS0",4,1997,"ARP",720,99427,NA,932.845,0.4977,246.482,99155.847,979341.637,3,"SERC","York County"
"22085","VA","Yorktown Power Station",3809,"2","CS0",5,1997,"ARP",447.5,58239,NA,474.246,0.4692,138.414,57949.274,574146.073,3,"SERC","York County"
"22086","VA","Yorktown Power Station",3809,"2","CS0",6,1997,"ARP",557.25,75564,NA,666.476,0.3991,148.406,75368.916,770734.871,3,"SERC","York County"
"22087","VA","Yorktown Power Station",3809,"2","CS0",7,1997,"ARP",743.5,103912,NA,1063.005,0.384,208.589,107789.277,1106426.747,3,"SERC","York County"
"22088","VA","Yorktown Power Station",3809,"2","CS0",8,1997,"ARP",738.25,97909,NA,932.227,0.4354,228.866,101848.765,1055898.879,3,"SERC","York County"
"22089","VA","Yorktown Power Station",3809,"2","CS0",9,1997,"ARP",720,94105,NA,1013.449,0.4172,207.536,98609.007,991693.808,3,"SERC","York County"
"22090","VA","Yorktown Power Station",3809,"2","CS0",10,1997,"ARP",700.25,101553,NA,947.949,0.4361,229.195,106924.674,1054452.608,3,"SERC","York County"
"22091","VA","Yorktown Power Station",3809,"2","CS0",11,1997,"ARP",596.25,72344,NA,596.895,0.4416,167.798,76744.893,749271.721,3,"SERC","York County"
"22092","VA","Yorktown Power Station",3809,"2","CS0",12,1997,"ARP",720,89861,NA,846.001,0.4738,225.511,94588.003,939972.301,3,"SERC","York County"
"22093","VA","Yorktown Power Station",3809,"3","",1,1997,"ARP",283.25,123486,NA,695.9,0.3069,220.779,104383.95,1289645.9,3,"SERC","York County"
"22094","VA","Yorktown Power Station",3809,"3","",2,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,3,"SERC","York County"
"22095","VA","Yorktown Power Station",3809,"3","",3,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,3,"SERC","York County"
"22096","VA","Yorktown Power Station",3809,"3","",4,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,3,"SERC","York County"
"22097","VA","Yorktown Power Station",3809,"3","",5,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,3,"SERC","York County"
"22098","VA","Yorktown Power Station",3809,"3","",6,1997,"ARP",200.5,105039,NA,547.571,0.3377,201.571,85628.8,1057941.9,3,"SERC","York County"
"22099","VA","Yorktown Power Station",3809,"3","",7,1997,"ARP",361.25,185047,NA,1026.039,0.3076,350.199,160564.1,1983753.5,3,"SERC","York County"
"22100","VA","Yorktown Power Station",3809,"3","",8,1997,"ARP",76.5,36514,NA,192.99,0.3296,78.104,32427.9,400632.775,3,"SERC","York County"
"22101","VA","Yorktown Power Station",3809,"3","",9,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,3,"SERC","York County"
"22102","VA","Yorktown Power Station",3809,"3","",10,1997,"ARP",312.75,173482,NA,884.832,0.391,377.084,138394.125,1709849.175,3,"SERC","York County"
"22103","VA","Yorktown Power Station",3809,"3","",11,1997,"ARP",82.5,23512,NA,123.109,0.2797,40.02,21531.75,266013.9,3,"SERC","York County"
"22104","VA","Yorktown Power Station",3809,"3","",12,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,3,"SERC","York County"
"22105","VT","J C McNeil",589,"1","",1,1997,"ARP",470,18464,NA,0.182,0.1546,20.81,27015.25,259977.525,1,"NPCC","Chittenden County"
"22106","VT","J C McNeil",589,"1","",2,1997,"ARP",316.5,10959,NA,0.12,0.1421,12.275,16709.325,160906.625,1,"NPCC","Chittenden County"
"22107","VT","J C McNeil",589,"1","",3,1997,"ARP",123,2739,NA,0.017,0.129,3.189,4209.875,41248.425,1,"NPCC","Chittenden County"
"22108","VT","J C McNeil",589,"1","",4,1997,"ARP",405.25,13781,NA,0.194,0.1386,15.02,20493.15,197268.975,1,"NPCC","Chittenden County"
"22109","VT","J C McNeil",589,"1","",5,1997,"ARP",259.25,8559,NA,0.092,0.1425,9.469,12745.65,123099.425,1,"NPCC","Chittenden County"
"22110","VT","J C McNeil",589,"1","",6,1997,"ARP",530.5,22160,NA,0.364,0.153,24.598,31214.525,299336.475,1,"NPCC","Chittenden County"
"22111","VT","J C McNeil",589,"1","",7,1997,"ARP",360.25,12916,NA,0.158,0.1558,15.587,18280.95,176149.025,1,"NPCC","Chittenden County"
"22112","VT","J C McNeil",589,"1","",8,1997,"ARP",354.75,12090,NA,0.171,0.1637,15.47,17361.9,167553.775,1,"NPCC","Chittenden County"
"22113","VT","J C McNeil",589,"1","",9,1997,"ARP",242.25,9249,NA,0.024,0.1658,11.636,13345.925,128315.175,1,"NPCC","Chittenden County"
"22114","VT","J C McNeil",589,"1","",10,1997,"ARP",570.25,23801,NA,0.017,0.1702,28.561,33956.225,325811.4,1,"NPCC","Chittenden County"
